Store,Dept,Date,Weekly_Sales,pred_mean,residual,cv_fold
5,38,2011-09-02,57022.52,54925.63448147245,2096.885518527546,2
5,38,2011-09-09,60241.98,51178.87061288918,9063.109387110824,2
5,38,2011-09-16,47805.59,55322.69147279071,-7517.101472790717,2
5,38,2011-09-23,56689.91,52188.16193770931,4501.748062290695,2
5,38,2011-09-30,54934.49,53305.40044897368,1629.0895510263144,2
5,38,2011-10-07,55315.19,56935.02285584563,-1619.832855845627,2
5,38,2011-10-14,50951.8,52713.01384854368,-1761.2138485436735,2
5,38,2011-10-21,54429.31,53278.328102478445,1150.981897521553,2
5,38,2011-10-28,45146.95,52600.41955529632,-7453.469555296324,2
5,38,2011-11-04,69817.8,52617.650705575696,17200.149294424307,2
5,38,2011-11-11,47828.97,53154.879994057104,-5325.909994057103,2
5,38,2011-11-18,55463.95,57927.713033417574,-2463.7630334175774,2
5,38,2011-11-25,54158.05,82928.70079414285,-28770.650794142843,2
5,38,2011-12-02,75041.78,57332.18158730518,17709.598412694817,2
5,38,2011-12-09,64606.53,58203.287219612306,6403.242780387693,2
5,40,2011-09-02,19544.83,17385.992693145756,2158.837306854246,2
5,40,2011-09-09,20803.96,17957.84939795878,2846.110602041219,2
5,40,2011-09-16,18529.73,18636.274162603404,-106.5441626034044,2
5,40,2011-09-23,17511.12,18687.6160510764,-1176.4960510763995,2
5,40,2011-09-30,17710.97,18061.678856278264,-350.70885627826283,2
5,40,2011-10-07,19986.71,17922.510926258332,2064.1990737416672,2
5,40,2011-10-14,17428.71,17885.227390436736,-456.5173904367366,2
5,40,2011-10-21,18901.23,18281.843125206302,619.3868747936976,2
5,40,2011-10-28,17677.87,17789.699769477338,-111.82976947733914,2
5,40,2011-11-04,19700.95,18518.372245192037,1182.577754807964,2
5,40,2011-11-11,19447.42,17952.769034048102,1494.650965951896,2
5,40,2011-11-18,18882.82,18615.04804305423,267.7719569457695,2
5,40,2011-11-25,17676.22,18562.261438778354,-886.041438778353,2
5,40,2011-12-02,21784.74,18853.466326203314,2931.273673796688,2
5,40,2011-12-09,19784.32,20297.275608948254,-512.9556089482539,2
5,72,2011-09-02,11050.34,9296.412025468811,1753.9279745311887,2
5,72,2011-09-09,12775.09,9785.574545419537,2989.5154545804635,2
5,72,2011-09-16,9306.7,10867.112995315172,-1560.4129953151714,2
5,72,2011-09-23,7187.64,10192.085056336824,-3004.4450563368237,2
5,72,2011-09-30,11540.7,8657.178249976752,2883.5217500232484,2
5,72,2011-10-07,8516.41,9879.963536377796,-1363.5535363777963,2
5,72,2011-10-14,9075.15,9283.004155303925,-207.85415530392493,2
5,72,2011-10-21,13663.36,8265.140859487481,5398.2191405125195,2
5,72,2011-10-28,14463.05,10305.071024981735,4157.9789750182645,2
5,72,2011-11-04,16821.12,13564.746848798697,3256.373151201302,2
5,72,2011-11-11,13662.03,16633.339636769248,-2971.309636769247,2
5,72,2011-11-18,13215.37,12876.512658890691,338.85734110930935,2
5,72,2011-11-25,93517.72,44593.48793351456,48924.23206648544,2
5,72,2011-12-02,15807.99,25633.096444841765,-9825.106444841766,2
5,72,2011-12-09,12431.23,21248.335073567083,-8817.105073567083,2
5,90,2011-09-02,3482.88,3668.269726003589,-185.38972600358875,2
5,90,2011-09-09,2087.63,3250.1865529052743,-1162.5565529052742,2
5,90,2011-09-16,2809.85,2772.1881920579744,37.66180794202546,2
5,90,2011-09-23,3388.23,2937.7552766902254,450.4747233097746,2
5,90,2011-09-30,3534.7,2986.78294552055,547.9170544794497,2
5,90,2011-10-07,3202.18,3443.501621918313,-241.3216219183132,2
5,90,2011-10-14,3355.35,3034.37190402192,320.9780959780801,2
5,90,2011-10-21,3300.97,3048.62580955075,252.3441904492497,2
5,90,2011-10-28,3389.02,2813.222117864576,575.7978821354241,2
5,90,2011-11-04,3133.41,3220.6731432987767,-87.26314329877687,2
5,90,2011-11-11,3316.97,3260.100319655654,56.86968034434585,2
5,90,2011-11-18,3307.65,3227.7737209864003,79.87627901359974,2
5,90,2011-11-25,3689.99,4489.276437680535,-799.2864376805355,2
5,90,2011-12-02,3591.01,3007.7949177541973,583.2150822458029,2
5,90,2011-12-09,3432.32,3182.4675071686206,249.85249283137955,2
5,91,2011-09-02,1476.59,2338.537627060737,-861.9476270607372,2
5,91,2011-09-09,1549.82,1920.4544539624196,-370.6344539624197,2
5,91,2011-09-16,1669.21,1828.4822180341346,-159.27221803413454,2
5,91,2011-09-23,1391.87,1795.137774078286,-403.26777407828604,2
5,91,2011-09-30,1621.75,1441.671184782272,180.0788152177281,2
5,91,2011-10-07,1344.72,2113.7695229754613,-769.0495229754613,2
5,91,2011-10-14,1421.13,1489.2601432836425,-68.13014328364238,2
5,91,2011-10-21,1413.81,1391.6034612077342,22.206538792265746,2
5,91,2011-10-28,1359.1,1236.5138036070043,122.58619639299559,2
5,91,2011-11-04,1347.17,1900.5323172893018,-553.3623172893017,2
5,91,2011-11-11,1362.15,1764.745457813907,-402.59545781390693,2
5,91,2011-11-18,1263.96,1534.4773967189926,-270.5173967189926,2
5,91,2011-11-25,1653.82,1721.117475824404,-67.29747582440405,2
5,91,2011-12-02,1238.64,1456.924948975027,-218.28494897502696,2
5,91,2011-12-09,986.08,1539.9462152777267,-553.8662152777266,2
5,92,2011-09-02,8188.49,8430.70428975275,-242.21428975275012,2
5,92,2011-09-09,8156.23,7930.24957790487,225.98042209512914,2
5,92,2011-09-16,7591.97,7930.461314057841,-338.491314057841,2
5,92,2011-09-23,7296.25,7840.677197019692,-544.4271970196924,2
5,92,2011-09-30,7301.93,6848.309750912966,453.6202490870346,2
5,92,2011-10-07,8273.92,7220.140681386254,1053.779318613746,2
5,92,2011-10-14,6989.77,6936.609210933158,53.16078906684288,2
5,92,2011-10-21,7465.73,6894.4234433796855,571.306556620314,2
5,92,2011-10-28,7971.77,6739.333785778956,1232.4362142210448,2
5,92,2011-11-04,8965.0,7618.054246190964,1346.9457538090364,2
5,92,2011-11-11,9432.94,8540.409759549837,892.5302404501635,2
5,92,2011-11-18,10260.55,9080.697234580244,1179.852765419755,2
5,92,2011-11-25,10811.72,9834.73372969788,976.986270302119,2
5,92,2011-12-02,9325.45,9641.925094427921,-316.47509442792034,2
5,92,2011-12-09,10267.91,9435.822473824683,832.0875261753172,2
5,95,2011-09-02,22658.96,21454.086326307814,1204.8736736921855,2
5,95,2011-09-09,23130.51,21115.29775232875,2015.2122476712466,2
5,95,2011-09-16,20806.86,21384.037716044673,-577.1777160446727,2
5,95,2011-09-23,21077.11,20787.462765937224,289.647234062777,2
5,95,2011-09-30,20006.63,20366.4020227644,-359.77202276439857,2
5,95,2011-10-07,21946.45,19985.13911600068,1961.310883999322,2
5,95,2011-10-14,19595.43,20085.88776123914,-490.4577612391404,2
5,95,2011-10-21,19937.97,19846.552512358954,91.41748764104705,2
5,95,2011-10-28,18742.08,18905.81458184338,-163.7345818433787,2
5,95,2011-11-04,19065.67,18896.95066922043,168.71933077956783,2
5,95,2011-11-11,17902.75,18480.045144014242,-577.2951440142424,2
5,95,2011-11-18,17275.36,18275.70058292742,-1000.3405829274197,2
5,95,2011-11-25,18858.56,18010.158030873183,848.4019691268186,2
5,95,2011-12-02,17828.56,17438.506605700928,390.05339429907326,2
5,95,2011-12-09,17650.64,18352.012946534524,-701.3729465345241,2
6,2,2011-09-02,47050.15,53228.49892092843,-6178.348920928431,2
6,2,2011-09-09,52072.06,48950.74439604636,3121.3156039536407,2
6,2,2011-09-16,46940.38,49686.8255267701,-2746.445526770105,2
6,2,2011-09-23,45757.91,48483.48948350808,-2725.579483508074,2
6,2,2011-09-30,43107.81,46608.80194270371,-3500.9919427037094,2
6,2,2011-10-07,50528.92,46085.09335260863,4443.826647391368,2
6,2,2011-10-14,44655.25,46412.98030503286,-1757.7303050328628,2
6,2,2011-10-21,45088.33,45509.07296355028,-420.74296355027764,2
6,2,2011-10-28,44217.74,44901.80984359982,-684.0698435998202,2
6,2,2011-11-04,47859.96,47171.88522713922,688.0747728607821,2
6,2,2011-11-11,48783.32,46621.735085002176,2161.584914997824,2
6,2,2011-11-18,47718.92,46379.88600948959,1339.0339905104047,2
6,2,2011-11-25,51940.37,51331.421529946216,608.9484700537869,2
6,2,2011-12-02,47608.81,50263.79597992034,-2654.9859799203405,2
6,2,2011-12-09,54018.67,50060.94055914421,3957.7294408557864,2
6,8,2011-09-02,46659.33,46247.79414631037,411.53585368963104,2
6,8,2011-09-09,46043.6,44895.90464745119,1147.695352548806,2
6,8,2011-09-16,46557.04,44613.540565329924,1943.4994346700769,2
6,8,2011-09-23,45054.97,45196.482227546636,-141.51222754663468,2
6,8,2011-09-30,42977.04,44978.68428929176,-2001.644289291762,2
6,8,2011-10-07,48115.98,44280.00729124042,3835.972708759582,2
6,8,2011-10-14,45378.21,45620.26821369251,-242.0582136925077,2
6,8,2011-10-21,46484.13,45367.58085636463,1116.5491436353695,2
6,8,2011-10-28,44861.79,45086.843248217,-225.05324821700196,2
6,8,2011-11-04,48492.01,46960.69404138623,1531.31595861377,2
6,8,2011-11-11,48050.0,46782.18142957322,1267.8185704267817,2
6,8,2011-11-18,46054.22,46208.59707916105,-154.37707916105137,2
6,8,2011-11-25,48306.28,46826.36251739638,1479.9174826036178,2
6,8,2011-12-02,50302.8,48579.76036225856,1723.0396377414436,2
6,8,2011-12-09,53817.61,49946.730593886816,3870.879406113185,2
6,13,2011-09-02,37938.02,37840.631768021296,97.38823197870079,2
6,13,2011-09-09,37051.51,35615.209391821416,1436.3006081785861,2
6,13,2011-09-16,35361.9,35825.47493231755,-463.5749323175478,2
6,13,2011-09-23,34687.68,35202.13665422712,-514.4566542271205,2
6,13,2011-09-30,34803.96,35025.902479238735,-221.94247923873627,2
6,13,2011-10-07,39475.96,35963.45830043134,3512.50169956866,2
6,13,2011-10-14,35284.84,36402.62585503495,-1117.7858550349556,2
6,13,2011-10-21,33999.94,35332.291395935856,-1332.3513959358534,2
6,13,2011-10-28,35656.94,34641.841672796974,1015.098327203028,2
6,13,2011-11-04,38074.54,36754.17629269165,1320.3637073083519,2
6,13,2011-11-11,36538.18,36513.68517381007,24.49482618993352,2
6,13,2011-11-18,33066.38,36258.34225641231,-3191.962256412313,2
6,13,2011-11-25,37555.9,38792.966491467676,-1237.0664914676745,2
6,13,2011-12-02,37094.37,35748.19710732435,1346.172892675655,2
6,13,2011-12-09,36000.36,36341.15607597449,-340.7960759744892,2
6,38,2011-09-02,72892.66,74338.84345396934,-1446.1834539693373,2
6,38,2011-09-09,72475.64,66428.09152005069,6047.548479949313,2
6,38,2011-09-16,71692.79,71189.22353272748,503.56646727251064,2
6,38,2011-09-23,71776.72,71283.10019773564,493.6198022643657,2
6,38,2011-09-30,70946.97,71295.14756862358,-348.1775686235778,2
6,38,2011-10-07,83846.66,72398.50990690105,11448.150093098957,2
6,38,2011-10-14,76015.3,82146.12392853634,-6130.823928536338,2
6,38,2011-10-21,72333.68,74382.80092647127,-2049.1209264712816,2
6,38,2011-10-28,76703.15,73265.97630872669,3437.173691273303,2
6,38,2011-11-04,82790.03,81142.76802032911,1647.2619796708896,2
6,38,2011-11-11,73018.92,80837.15927875874,-7818.239278758745,2
6,38,2011-11-18,82926.41,80845.49892972948,2080.911070270522,2
6,38,2011-11-25,55653.97,57609.567283916374,-1955.5972839163733,2
6,38,2011-12-02,88942.45,82454.73885115751,6487.711148842485,2
6,38,2011-12-09,77526.49,77427.76523249637,98.72476750363421,2
6,40,2011-09-02,64186.28,62854.01095414368,1332.2690458563156,2
6,40,2011-09-09,64293.82,60972.65682792386,3321.163172076136,2
6,40,2011-09-16,62202.49,60730.59831203923,1471.8916879607714,2
6,40,2011-09-23,58948.27,60066.863109077174,-1118.5931090771774,2
6,40,2011-09-30,59119.62,59998.25813696611,-878.6381369661103,2
6,40,2011-10-07,65688.79,61235.63293196642,4453.157068033572,2
6,40,2011-10-14,59176.35,61221.26813137134,-2044.9181313713416,2
6,40,2011-10-21,59098.4,58724.2907797564,374.1092202436048,2
6,40,2011-10-28,61483.3,58764.99881956128,2718.3011804387206,2
6,40,2011-11-04,67283.69,63839.979199624,3443.7108003760004,2
6,40,2011-11-11,66719.56,64113.00493667541,2606.5550633245875,2
6,40,2011-11-18,63946.85,63253.57311806422,693.2768819357807,2
6,40,2011-11-25,62826.88,66567.89262375115,-3741.0126237511504,2
6,40,2011-12-02,68296.11,65081.047247135066,3215.0627528649347,2
6,40,2011-12-09,67762.65,68375.5436404069,-612.89364040691,2
6,72,2011-09-02,65146.4,73063.31166916221,-7916.911669162211,2
6,72,2011-09-09,74476.16,73372.55531670773,1103.604683292273,2
6,72,2011-09-16,61254.69,66885.19189270222,-5630.501892702217,2
6,72,2011-09-23,65346.06,63640.47701126794,1705.5829887320579,2
6,72,2011-09-30,61300.94,61716.07162533338,-415.1316253333789,2
6,72,2011-10-07,76236.88,66116.41852470135,10120.461475298653,2
6,72,2011-10-14,65459.42,63391.798539241754,2067.621460758244,2
6,72,2011-10-21,76700.89,70068.92688664411,6631.963113355887,2
6,72,2011-10-28,73178.81,63794.33775101627,9384.47224898373,2
6,72,2011-11-04,71247.09,77432.96770314898,-6185.877703148988,2
6,72,2011-11-11,79737.68,76689.99761958756,3047.6823804124288,2
6,72,2011-11-18,73184.29,75427.29962878511,-2243.0096287851193,2
6,72,2011-11-25,326866.6,159146.97539966975,167719.62460033022,2
6,72,2011-12-02,103927.65,123983.49793704154,-20055.847937041544,2
6,72,2011-12-09,107866.89,102514.24784382564,5352.642156174363,2
6,90,2011-09-02,54994.27,54707.62101975557,286.64898024442664,2
6,90,2011-09-09,54968.33,52570.47090004845,2397.859099951551,2
6,90,2011-09-16,52450.17,52953.172453385814,-503.0024533858159,2
6,90,2011-09-23,50296.66,51654.331168085635,-1357.6711680856315,2
6,90,2011-09-30,50664.79,51339.04474946609,-674.2547494660903,2
6,90,2011-10-07,56177.84,52310.23183143605,3867.6081685639438,2
6,90,2011-10-14,54408.91,52104.828005632946,2304.0819943670576,2
6,90,2011-10-21,51206.62,52857.715398957575,-1651.095398957572,2
6,90,2011-10-28,51181.91,51669.079102340715,-487.1691023407111,2
6,90,2011-11-04,55338.72,54952.80101614772,385.9189838522798,2
6,90,2011-11-11,57989.79,54969.71308344756,3020.07691655244,2
6,90,2011-11-18,59880.25,54847.854838715626,5032.395161284374,2
6,90,2011-11-25,75415.71,62922.82518954965,12492.884810450356,2
6,90,2011-12-02,55084.88,57814.24658761421,-2729.3665876142113,2
6,90,2011-12-09,62118.66,56908.33172509857,5210.328274901432,2
6,91,2011-09-02,44062.53,46673.628491419215,-2611.098491419216,2
6,91,2011-09-09,46141.83,44216.55059642992,1925.279403570079,2
6,91,2011-09-16,45309.56,44208.614051196826,1100.9459488031716,2
6,91,2011-09-23,41305.26,43645.01799621424,-2339.757996214241,2
6,91,2011-09-30,41023.8,42267.520848456545,-1243.7208484565417,2
6,91,2011-10-07,47199.71,43106.41908481405,4093.2909151859494,2
6,91,2011-10-14,45778.29,43883.18623355313,1895.1037664468677,2
6,91,2011-10-21,41913.87,42996.88978957854,-1083.0197895785386,2
6,91,2011-10-28,42021.1,41966.13017818677,54.96982181322528,2
6,91,2011-11-04,43409.92,44484.064879331854,-1074.144879331856,2
6,91,2011-11-11,45975.48,44835.927704685004,1139.5522953149994,2
6,91,2011-11-18,44994.93,43682.946765483066,1311.9832345169343,2
6,91,2011-11-25,46194.23,53342.57952640198,-7148.34952640198,2
6,91,2011-12-02,40809.53,44307.79186581067,-3498.261865810673,2
6,91,2011-12-09,47410.73,44325.20950819723,3085.520491802774,2
6,92,2011-09-02,94082.08,92966.77113377754,1115.3088662224618,2
6,92,2011-09-09,93593.54,91671.7576310371,1921.7823689629004,2
6,92,2011-09-16,89485.75,89984.56070905436,-498.81070905436354,2
6,92,2011-09-23,85229.81,87360.34544842402,-2130.5354484240233,2
6,92,2011-09-30,85760.01,82788.5846610767,2971.425338923291,2
6,92,2011-10-07,100861.53,90616.94411438073,10244.585885619264,2
6,92,2011-10-14,99228.65,92397.39149180839,6831.258508191604,2
6,92,2011-10-21,91903.91,88507.52058424786,3396.3894157521427,2
6,92,2011-10-28,93745.53,90157.65872874526,3587.871271254742,2
6,92,2011-11-04,108413.49,99865.5265324052,8547.963467594804,2
6,92,2011-11-11,118900.91,102443.58525213307,16457.324747866936,2
6,92,2011-11-18,122853.82,111291.97241841786,11561.847581582144,2
6,92,2011-11-25,148673.48,150733.94909906448,-2060.469099064474,2
6,92,2011-12-02,104344.46,109341.45315004002,-4996.993150040013,2
6,92,2011-12-09,125408.08,117837.25874333312,7570.821256666881,2
6,95,2011-09-02,97915.62,92098.49219753702,5817.127802462972,2
6,95,2011-09-09,91044.4,95919.4733415042,-4875.073341504205,2
6,95,2011-09-16,85934.23,87252.37284890315,-1318.1428489031532,2
6,95,2011-09-23,83548.9,83074.09910706941,474.8008929305797,2
6,95,2011-09-30,82056.36,83339.77494115935,-1283.4149411593535,2
6,95,2011-10-07,86330.14,88127.53523787556,-1797.395237875564,2
6,95,2011-10-14,81326.12,83774.09834861878,-2447.9783486187807,2
6,95,2011-10-21,78442.13,81985.2783389375,-3543.1483389374916,2
6,95,2011-10-28,79311.37,80069.93180925363,-758.5618092536315,2
6,95,2011-11-04,77299.03,82271.34156340656,-4972.311563406562,2
6,95,2011-11-11,83706.88,81287.26228336047,2419.6177166395355,2
6,95,2011-11-18,79521.16,79850.54320435309,-329.3832043530856,2
6,95,2011-11-25,88378.72,74020.85364569839,14357.866354301616,2
6,95,2011-12-02,73932.92,79028.7119754405,-5095.791975440501,2
6,95,2011-12-09,81850.76,85559.9780196992,-3709.218019699212,2
7,2,2011-09-02,23763.31,25280.692716798123,-1517.3827167981217,2
7,2,2011-09-09,23063.93,23220.013157372265,-156.0831573722644,2
7,2,2011-09-16,20605.65,22922.247062085054,-2316.597062085053,2
7,2,2011-09-23,21210.55,21670.38382680651,-459.833826806509,2
7,2,2011-09-30,19954.55,20675.842293105226,-721.2922931052271,2
7,2,2011-10-07,20663.99,20542.97383771573,121.01616228427156,2
7,2,2011-10-14,19937.63,20310.306633768523,-372.67663376852215,2
7,2,2011-10-21,19715.54,19959.650144640174,-244.11014464017353,2
7,2,2011-10-28,19114.77,19546.856574653873,-432.08657465387296,2
7,2,2011-11-04,21320.52,19882.060178677883,1438.459821322118,2
7,2,2011-11-11,19949.08,20435.71070146277,-486.6307014627673,2
7,2,2011-11-18,21409.92,19975.63429974894,1434.2857002510573,2
7,2,2011-11-25,24210.72,20415.805132727863,3794.9148672721385,2
7,2,2011-12-02,21329.09,22790.052268306074,-1460.9622683060734,2
7,2,2011-12-09,23144.52,22361.62123584423,782.8987641557687,2
7,8,2011-09-02,15200.02,14233.225220668592,966.7947793314088,2
7,8,2011-09-09,14630.12,14317.712897464395,312.4071025356061,2
7,8,2011-09-16,14192.89,14086.20953619569,106.6804638043086,2
7,8,2011-09-23,13327.46,13960.487026774588,-633.0270267745891,2
7,8,2011-09-30,13661.87,13625.561669251776,36.30833074822476,2
7,8,2011-10-07,13805.5,14049.480514165525,-243.98051416552516,2
7,8,2011-10-14,12511.53,13759.535672750746,-1248.0056727507454,2
7,8,2011-10-21,13229.02,12990.714577062992,238.3054229370082,2
7,8,2011-10-28,12412.4,12745.989694983953,-333.58969498395345,2
7,8,2011-11-04,13802.18,13405.209475476224,396.9705245237765,2
7,8,2011-11-11,13741.7,13167.833332239266,573.8666677607343,2
7,8,2011-11-18,13421.75,13496.692856099186,-74.94285609918552,2
7,8,2011-11-25,13816.66,13442.938163549787,373.72183645021323,2
7,8,2011-12-02,13941.47,14049.841919420818,-108.37191942081881,2
7,8,2011-12-09,14933.2,14027.880048095598,905.3199519044028,2
7,13,2011-09-02,16643.25,17763.915666676006,-1120.6656666760064,2
7,13,2011-09-09,16352.53,16420.425318396,-67.8953183959984,2
7,13,2011-09-16,15072.29,16301.35280972971,-1229.0628097297085,2
7,13,2011-09-23,13496.79,15863.372245902465,-2366.582245902464,2
7,13,2011-09-30,13714.97,14357.844001073187,-642.8740010731872,2
7,13,2011-10-07,15420.6,14196.795147004856,1223.8048529951448,2
7,13,2011-10-14,13806.97,14532.03817130751,-725.06817130751,2
7,13,2011-10-21,13832.02,14242.70255521263,-410.6825552126302,2
7,13,2011-10-28,13154.82,13840.188368545512,-685.3683685455126,2
7,13,2011-11-04,15068.27,14110.039849970088,958.2301500299127,2
7,13,2011-11-11,14372.67,14516.169362562965,-143.49936256296496,2
7,13,2011-11-18,14510.29,13975.147143879396,535.1428561206048,2
7,13,2011-11-25,15020.09,13986.393701572513,1033.696298427487,2
7,13,2011-12-02,15325.73,14479.994988656676,845.735011343324,2
7,13,2011-12-09,14804.43,14572.342999533686,232.08700046631384,2
7,38,2011-09-02,33509.08,34202.72278247671,-693.6427824767088,2
7,38,2011-09-09,29447.71,33577.82131794802,-4130.1113179480235,2
7,38,2011-09-16,35078.11,31755.270920857914,3322.839079142086,2
7,38,2011-09-23,32298.28,32715.779339004515,-417.4993390045165,2
7,38,2011-09-30,27287.22,32405.490642733716,-5118.270642733714,2
7,38,2011-10-07,31502.44,30995.86848714091,506.5715128590891,2
7,38,2011-10-14,27958.49,31053.377352519525,-3094.887352519523,2
7,38,2011-10-21,32150.58,28999.464262287023,3151.1157377129784,2
7,38,2011-10-28,27019.82,28847.853602407762,-1828.0336024077624,2
7,38,2011-11-04,32369.54,30152.175526601193,2217.3644733988076,2
7,38,2011-11-11,29205.26,31898.626958522134,-2693.366958522136,2
7,38,2011-11-18,23405.55,30327.992616701336,-6922.442616701337,2
7,38,2011-11-25,23931.99,30212.430182842356,-6280.440182842354,2
7,38,2011-12-02,31158.76,28102.24322656267,3056.516773437328,2
7,38,2011-12-09,30732.26,30947.401288797315,-215.14128879731652,2
7,40,2011-09-02,31801.47,35097.52091470094,-3296.050914700936,2
7,40,2011-09-09,30497.43,38541.103435705954,-8043.673435705954,2
7,40,2011-09-16,28098.79,32452.155883426967,-4353.365883426966,2
7,40,2011-09-23,27604.89,30887.63810613574,-3282.7481061357394,2
7,40,2011-09-30,27515.36,28619.098012295235,-1103.7380122952345,2
7,40,2011-10-07,27644.75,28959.028863308635,-1314.2788633086348,2
7,40,2011-10-14,25837.18,28105.69797110665,-2268.5179711066485,2
7,40,2011-10-21,25966.19,26622.617107278,-656.427107278003,2
7,40,2011-10-28,24068.94,26657.454776193583,-2588.514776193584,2
7,40,2011-11-04,24227.87,28596.170463073282,-4368.300463073283,2
7,40,2011-11-11,26853.82,28892.491372028988,-2038.6713720289881,2
7,40,2011-11-18,26929.88,29396.958853823235,-2467.0788538232337,2
7,40,2011-11-25,31470.14,27225.118553886547,4245.021446113453,2
7,40,2011-12-02,30986.98,30368.549828691994,618.4301713080058,2
7,40,2011-12-09,30385.84,30860.237984582684,-474.3979845826834,2
7,72,2011-09-02,50241.4,46675.027756350886,3566.3722436491153,2
7,72,2011-09-09,51607.5,54528.66399045383,-2921.1639904538315,2
7,72,2011-09-16,44080.96,45317.811404468535,-1236.8514044685362,2
7,72,2011-09-23,40199.66,43001.17093076447,-2801.510930764467,2
7,72,2011-09-30,41466.98,41380.3202303275,86.65976967250026,2
7,72,2011-10-07,40520.76,41171.387970024145,-650.627970024143,2
7,72,2011-10-14,38367.95,41525.24414483942,-3157.2941448394195,2
7,72,2011-10-21,49290.17,40206.32857662213,9083.841423377868,2
7,72,2011-10-28,49302.8,41071.02198520586,8231.778014794145,2
7,72,2011-11-04,48113.68,44782.16547283866,3331.5145271613437,2
7,72,2011-11-11,56312.71,48791.951067904905,7520.758932095094,2
7,72,2011-11-18,46377.03,46406.77767779151,-29.747677791514434,2
7,72,2011-11-25,222921.09,125145.98356302043,97775.10643697956,2
7,72,2011-12-02,49587.52,61037.625318688326,-11450.10531868833,2
7,72,2011-12-09,55794.67,44373.78819063467,11420.881809365332,2
7,90,2011-09-02,12973.75,15663.603241297062,-2689.8532412970617,2
7,90,2011-09-09,14190.49,13581.866999142327,608.6230008576731,2
7,90,2011-09-16,13869.75,13813.054564638598,56.695435361401906,2
7,90,2011-09-23,12175.65,13554.1688478922,-1378.518847892201,2
7,90,2011-09-30,11468.07,12496.63921301972,-1028.5692130197203,2
7,90,2011-10-07,12435.42,12315.838374307259,119.581625692741,2
7,90,2011-10-14,11939.51,12171.499605933423,-231.98960593342235,2
7,90,2011-10-21,12762.7,11837.133954022724,925.5660459772771,2
7,90,2011-10-28,12632.12,11805.992539721574,826.127460278427,2
7,90,2011-11-04,13394.97,13080.00697583213,314.96302416786966,2
7,90,2011-11-11,14431.9,13372.15358280783,1059.7464171921692,2
7,90,2011-11-18,14509.65,13673.472038169912,836.177961830088,2
7,90,2011-11-25,19396.03,14910.370585769428,4485.659414230571,2
7,90,2011-12-02,15705.09,16361.112639252753,-656.0226392527529,2
7,90,2011-12-09,18703.89,16753.06093911588,1950.8290608841198,2
7,91,2011-09-02,10119.39,11867.309715222182,-1747.9197152221823,2
7,91,2011-09-09,10723.91,10921.990238770286,-198.0802387702861,2
7,91,2011-09-16,10475.7,10340.836816144263,134.8631838557376,2
7,91,2011-09-23,9496.53,10687.66078164792,-1191.1307816479202,2
7,91,2011-09-30,8707.83,10246.07258652012,-1538.2425865201203,2
7,91,2011-10-07,10116.07,10173.287008637864,-57.21700863786464,2
7,91,2011-10-14,9555.97,9984.92945862257,-428.9594586225703,2
7,91,2011-10-21,9211.65,9969.84857543966,-758.198575439661,2
7,91,2011-10-28,9040.51,9432.705910934683,-392.1959109346826,2
7,91,2011-11-04,9242.69,10158.451173814616,-915.7611738146152,2
7,91,2011-11-11,10593.82,10005.306940355737,588.5130596442632,2
7,91,2011-11-18,11642.26,10282.663092642926,1359.596907357074,2
7,91,2011-11-25,11646.54,11128.978292740003,517.561707259998,2
7,91,2011-12-02,10688.83,10940.332677117727,-251.50267711772722,2
7,91,2011-12-09,13006.15,11356.318044633506,1649.8319553664933,2
7,92,2011-09-02,25954.18,28886.25123870151,-2932.0712387015083,2
7,92,2011-09-09,28880.17,26911.78974090355,1968.3802590964478,2
7,92,2011-09-16,26753.86,27355.114146080643,-601.2541460806424,2
7,92,2011-09-23,24356.84,26274.92028453819,-1918.0802845381913,2
7,92,2011-09-30,22515.35,24623.34992001651,-2107.999920016511,2
7,92,2011-10-07,26660.51,24210.654129476196,2449.855870523803,2
7,92,2011-10-14,25165.23,25108.869881806706,56.3601181932936,2
7,92,2011-10-21,24632.25,24955.185909412336,-322.9359094123356,2
7,92,2011-10-28,24774.61,24152.9331753526,621.6768246474021,2
7,92,2011-11-04,27636.96,25285.24419821738,2351.7158017826187,2
7,92,2011-11-11,29109.08,27046.389972190602,2062.6900278094,2
7,92,2011-11-18,28838.95,27780.990521902877,1057.9594780971238,2
7,92,2011-11-25,34948.04,30201.219382176685,4746.820617823316,2
7,92,2011-12-02,28349.99,29253.541004066905,-903.5510040669033,2
7,92,2011-12-09,32847.01,29502.182140891287,3344.8278591087146,2
7,95,2011-09-02,36081.48,42163.99307409213,-6082.51307409213,2
7,95,2011-09-09,38012.62,39194.04362747441,-1181.4236274744108,2
7,95,2011-09-16,33625.18,39019.02044505173,-5393.840445051726,2
7,95,2011-09-23,31487.49,36317.41326780141,-4829.923267801405,2
7,95,2011-09-30,30913.81,33591.61819206774,-2677.8081920677396,2
7,95,2011-10-07,30824.08,33726.26130907573,-2902.1813090757278,2
7,95,2011-10-14,29654.17,32026.151625965802,-2371.9816259658037,2
7,95,2011-10-21,30334.31,30809.988665919296,-475.6786659192949,2
7,95,2011-10-28,27127.37,28766.361825386804,-1638.9918253868054,2
7,95,2011-11-04,27420.25,32568.905702852655,-5148.655702852655,2
7,95,2011-11-11,28003.27,30210.75983115613,-2207.48983115613,2
